550_C,1022,"MANE_P4",656.6012,0.1822,-84.4940,
550_C,1025,"MANE_P5",596.5071,-116.6638,-64.6575,
550_C,11004,"DISP_P1|1_1",1.3069,-173.6454,67.7362,
550_C,11012,"DISP_P2|1_1",1.3762,173.3616,68.5303,
550_C,11013,"DISP_P3|1_1",1.3490,172.6072,-56.6742,
550_C,11018,"DISP_P4|1_1",1.2238,-10.3719,-61.8109,
550_C,11005,"DISP_P5|1_1",1.1868,-172.8444,-57.1130,
550_C,21059,"EYE_L|2_1",547.7236,29.0746,202.7887,
550_C,21055,"EYE_R|2_1",548.3331,-30.3281,202.6907,
660_C,1011,"ABS2_P1",-269.5700,-505.6939,801.0035,
660_C,1021,"ABS2_P2",-269.6289,598.8815,797.3552,
660_C,1032,"ABS2_P3",-258.0322,617.8907,-135.3299,
660_C,1002,"ABS2_P4",-258.0028,-482.4978,-134.2737,
660_C,1026,"MANE_P1",704.7678,-116.4743,75.0333,
660_C,1046,"MANE_P2",704.7119,120.3174,76.4209,
660_C,1057,"MANE_P3",706.4950,120.3270,-65.4751,
660_C,1066,"MANE_P4",766.6295,0.2637,-83.1823,
660_C,1025,"MANE_P5",706.5574,-116.6048,-63.3215,
660_C,11004,"DISP_P1|1_1",1.3068,-173.6453,67.7361,
660_C,11012,"DISP_P2|1_1",1.3762,173.3616,68.5302,
660_C,11013,"DISP_P3|1_1",1.3490,172.6072,-56.6742,
660_C,11018,"DISP_P4|1_1",1.2238,-10.3719,-61.8109,
660_C,11005,"DISP_P5|1_1",1.1868,-172.8444,-57.1130,
660_C,21059,"EYE_L|2_1",657.9323,29.1436,204.1481,
660_C,21055,"EYE_R|2_1",658.5408,-30.2592,204.0518,
